# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
LOC729296	LOC729296	NR_109918.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LOC730100	LOC730100	NR_135237.1		0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
LOR	LOR	NM_000427.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
LOXL2	LOXL2	NM_002318.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LPAR5	LPAR5	NM_001142961.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LPAR5	LPAR5	NM_020400.6	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LPO	LPO	NM_001160102.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LPO	LPO	NM_006151.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LPO	LPO	NR_027647.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LPP	LPP	NM_001167671.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LPP	LPP	NM_001167672.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LPP	LPP	NM_005578.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRBA	LRBA	NM_001199282.2	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LRBA	LRBA	NM_001364905.1	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LRBA	LRBA	NM_001367550.1	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LRBA	LRBA	NM_006726.4	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LRFN4	LRFN4	NM_001363524.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LRFN4	LRFN4	NM_024036.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LRFN5	LRFN5	NM_001330106.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRFN5	LRFN5	NM_001346173.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRFN5	LRFN5	NM_001346175.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRFN5	LRFN5	NM_152447.4	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRFN5	LRFN5	NR_144388.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRFN5	LRFN5	NR_144389.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRMDA	LRMDA	NM_001305581.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMDA	LRMDA	NM_032024.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMDA	LRMDA	NR_131178.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001204126.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001204127.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366540.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366541.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366542.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366543.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366544.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366545.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366546.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366547.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366548.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_001366549.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NM_006152.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NR_159366.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NR_159367.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NR_159368.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRMP	LRMP	NR_159369.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRP1	LRP1	NM_002332.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRP12	LRP12	NM_001135703.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRP12	LRP12	NM_013437.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRP1B	LRP1B	NM_018557.3	protein_coding	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
LRP2	LRP2	NM_004525.3	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LRP3	LRP3	NM_002333.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC2	LRRC2	NM_024512.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC23	LRRC23	NM_001135217.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LRRC23	LRRC23	NM_006992.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LRRC23	LRRC23	NM_201650.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LRRC3B	LRRC3B	NM_001317808.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC3B	LRRC3B	NM_001317809.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC3B	LRRC3B	NM_001317810.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC3B	LRRC3B	NM_052953.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC43	LRRC43	NM_001098519.2	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC43	LRRC43	NM_152759.4	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
LRRC4C	LRRC4C	NM_001258419.2	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LRRC4C	LRRC4C	NM_020929.2	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001330635.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001350216.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366836.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366837.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366838.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366839.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366840.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366841.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001366842.1	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LRRC7	LRRC7	NM_001370785.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRC75B	LRRC75B	NM_207644.3	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LRRC77P	LRRC77P	NR_033843.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC77P	LRRC77P	NR_145443.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC8D	LRRC8D	NM_001134479.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC8D	LRRC8D	NM_018103.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC9	LRRC9	NM_001355272.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRC9	LRRC9	NR_075071.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRIQ1	LRRIQ1	NM_001079910.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LRRK2	LRRK2	NM_198578.4	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
LRRTM4	LRRTM4	NM_001134745.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRTM4	LRRTM4	NM_001282924.2	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRTM4	LRRTM4	NM_001330370.1	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRTM4	LRRTM4	NR_146416.1		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
LRRTM4-AS1	LRRTM4-AS1	NR_110284.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSAMP	LSAMP	NM_001318915.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSAMP	LSAMP	NM_002338.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSM11	LSM11	NM_173491.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LSM7	LSM7	NM_016199.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LSP1	LSP1	NM_001013253.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSP1	LSP1	NM_001013254.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSP1	LSP1	NM_001013255.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSP1	LSP1	NM_001242932.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSP1	LSP1	NM_001289005.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LSP1	LSP1	NM_002339.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTC4S	LTC4S	NM_145867.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTV1	LTV1	NM_001329953.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTV1	LTV1	NM_032860.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LUM	LUM	NM_002345.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LUZP2	LUZP2	NM_001009909.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LUZP2	LUZP2	NM_001252008.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LUZP2	LUZP2	NM_001252010.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LY6E-DT	LY6E-DT	NR_026913.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LY6G6E	LY6G6E	NR_003673.3		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LY6G6E	LY6G6E	NR_024541.1		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
LY6G6F	LY6G6F.7	NM_001003693.3.7	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LY6G6F-LY6G6D	LY6G6F-LY6G6D.6	NM_001353334.2.6	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LYPD3	LYPD3	NM_014400.3	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
LYPD8	LYPD8	NM_001085474.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LYPD8	LYPD8	NM_001291283.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LYST	LYST	NM_000081.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LYST	LYST	NM_001301365.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LYZL1	LYZL1	NM_032517.6	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
M1AP	M1AP	NM_001281295.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
M1AP	M1AP	NM_001281296.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
M1AP	M1AP	NM_001321739.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
M1AP	M1AP	NM_138804.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MACF1	MACF1	NM_012090.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MACROD2	MACROD2	NM_001033087.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MACROD2	MACROD2	NM_001351661.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MACROD2	MACROD2	NM_001351663.2	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MACROD2	MACROD2	NM_001351664.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MACROD2	MACROD2	NM_080676.6	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
MAD1L1	MAD1L1	NM_001013836.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAD1L1	MAD1L1	NM_001013837.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAD1L1	MAD1L1	NM_001304523.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAD1L1	MAD1L1	NM_001304524.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAD1L1	MAD1L1	NM_001304525.2	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAD1L1	MAD1L1	NM_003550.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MADCAM1	MADCAM1	NM_130760.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MADCAM1	MADCAM1	NM_130762.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAGEB17	MAGEB17	NM_001277307.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAGEC1	MAGEC1	NM_005462.5	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAGI2	MAGI2	NM_001301128.2	protein_coding	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
MAGI2	MAGI2	NM_012301.4	protein_coding	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
MAGI2-AS3	MAGI2-AS3	NR_038343.2		0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MAGI2-AS3	MAGI2-AS3	NR_038344.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAGI2-AS3	MAGI2-AS3	NR_038345.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAGI2-AS3	MAGI2-AS3	NR_038346.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MAGT1	MAGT1	NM_001367916.1	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
MAGT1	MAGT1	NM_032121.5	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
MALRD1	MALRD1	NM_001142308.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAML3	MAML3	NM_018717.5	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAN1B1	MAN1B1	NM_016219.5	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAN1B1	MAN1B1	NR_045720.2		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAN1B1	MAN1B1	NR_045721.2		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAN1C1	MAN1C1	NM_001289010.1	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MAN1C1	MAN1C1	NM_020379.3	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
MANSC4	MANSC4	NM_001146221.2	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
MAP2	MAP2	NM_001039538.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP2	MAP2	NM_001363910.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP3K15	MAP3K15	NM_001001671.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP3K6	MAP3K6	NM_001297609.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K6	MAP3K6	NM_004672.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001286617.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001286618.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001286622.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001286623.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001286634.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001371369.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_001371374.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K7CL	MAP3K7CL	NM_020152.4	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MAP3K9	MAP3K9	NM_001284230.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP3K9	MAP3K9	NM_001284231.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP3K9	MAP3K9	NM_001284232.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP3K9	MAP3K9	NM_033141.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198608.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198609.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198611.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198614.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198615.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198616.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198617.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198618.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_001198619.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAP7	MAP7	NM_003980.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK1	MAPK1	NM_002745.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK1	MAPK1	NM_138957.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_001318067.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_001318068.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_001318069.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_001351624.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_001351625.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_001363657.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_002753.5	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_138980.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK10	MAPK10	NM_138982.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK6	MAPK6	NM_002748.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001278547.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001278548.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323302.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323320.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323321.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323322.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323323.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323324.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323325.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323326.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323327.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323328.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323329.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323330.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_001323331.2	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_139046.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NM_139049.4	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NR_136583.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NR_136584.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPK8	MAPK8	NR_136585.2		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPKAP1	MAPKAP1	NM_001006617.3	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPKAP1	MAPKAP1	NM_001006619.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPKAP1	MAPKAP1	NM_001006620.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MAPKAP1	MAPKAP1	NM_001006621.1	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
